"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","labels"
"94",-17.3225565004313,-43.762805338932,2.50621788286816,-6.30616542535789,0.275165540667999,-4.05200870074668,1.60463738499068,-3.42281434326724,4.50360598784506,5.66227589913925,-1.40732924725081,0.0032464533391174,-1.83031203135327,-2.37490990767894,-2.03049725152529,0.415977920131803,-0.350906644179406,-0.633121231984703,0.867922354779545,2.41430786598167,-0.261334888156793,0.593192937706617,3.1804079553913,-4.0253570484105,-0.802020023147855,2.95981272949489,1.77846435429195,4.11676387048254,1.5011894798058,-2.51202366713368,5.44552190171588,-2.56823737807528,1.49601658362314,-3.39609435315325,-2.2892318043195,0.982336489655861,0.264949873203243,0.49411852188626,-0.389317950471096,-2.27196283248988,-1.52092616727326,-5.26000822858647,-1.87531637461364,0.669879348544054,-2.19634625274905,-1.20595362520273,2.54690499712057,3.23378494419996,-0.159454154404081,3.62399757640722,-5.24538876986467,-2.82591640301807,0.894598153186155,-1.58799584587105,-3.68457737802845,-4.94580295337239,-3.65357996157556,1
"21",49.2515529738239,8.82540131007362,16.1816668888284,-20.990162756821,7.00025175345183,-0.387327523719703,-2.76556532865998,6.05418780347206,6.4345488452337,2.21296568481552,-4.1833815162516,3.28033811859175,-0.639220822203789,5.55279099600181,-1.52194531145574,13.9129113710491,7.53403428058002,12.4528503771157,-31.2038658360004,-36.4654402269508,13.7198932605313,11.5275304177026,-18.7940495318584,0.633288907148915,-14.5530457997114,18.8693206089704,-18.292584371776,12.0765058416101,11.2606888278776,1.0841329483029,7.66227534604729,13.9639336166343,-3.18293960842375,2.48313117285206,-7.48383222330107,-0.254529188909765,-10.0745357353374,1.17651602836601,-4.09424341554434,-3.81722427989348,5.62395564809408,-3.97150952490052,-0.793377920168512,-2.2451095110652,-2.26551924134483,4.5593473048262,0.629660806798518,0.443825631345544,-4.58915190586918,-0.667488465965786,2.15542356634707,0.343282241493874,-3.65074137542128,-3.41914062508623,1.11908196752885,-2.96508426301485,-1.0141959271368,-1
"153",-14.0446051606935,-41.9423367395299,-4.74560449917343,-1.31727444640704,1.18966555138965,-0.799699282896485,-6.68391121489258,9.64890250804141,3.63915720473182,-14.3450801933646,4.99775735194271,-2.91289185509987,-0.0581817460903162,3.10154230900293,6.06000836577944,6.24742048965162,-4.41042326145404,0.482004527202865,-1.64126453633895,0.208311949555784,-5.11341719342791,1.3146078236621,-0.578134488913033,-2.59415668754175,-0.646245776057504,-3.2080719024615,2.93393338458294,-0.0610128105829663,2.01147556380597,1.82353634191618,-2.08610496198323,0.648509411950519,-0.621406774769603,3.15007165058697,1.95759372290246,3.72872103143089,1.91168841449143,1.35066180062684,0.419559375358697,0.695752562287454,5.31143634990933,3.52527698247175,1.5091530233266,-0.976756549810545,0.763994442795622,-0.910838614837562,-3.59327309914306,2.95164604520418,2.87162139098558,-1.1853863804835,-1.77113806592868,0.575828493534763,1.54683528869995,0.0617611052988387,-2.3607441041178,-4.39358436704494,-1.96997902564487,1
"108",24.6342229297017,-2.51071383155955,20.2970862645168,9.51425730962225,23.9991812114509,24.006839945415,15.5909081692789,3.83742819640859,-19.9780546337022,-3.6968378537265,1.56926146582575,-9.39672573404224,1.64902110436077,-13.2652922812325,9.15023061274538,5.05818740938449,1.98911280820714,9.14812024733376,-8.53311636707187,-4.3538819287766,0.90147051638519,1.92520079916429,6.20666350812821,-3.1412919256946,9.92577321379344,-7.72599104405514,-5.46738319306603,0.778327071797732,4.25223270742521,-7.55746635702507,-7.54216294373155,-11.6578727525456,11.7250855264719,2.51739888493856,4.55077934494487,9.33707009028839,2.8485136154472,3.15179687907962,-4.50773679836404,-4.24596269766304,-0.444158947643479,-1.75850450515445,-8.59337150672662,-4.83067162848751,-2.87335190805837,-12.1750522581533,-10.3836805579783,0.683607796166683,-3.68471921208071,-1.62517139010841,-2.11103789191343,5.76663516977392,4.39838410697571,-4.96036539295482,-2.99852078918259,-6.79466676311061,-5.81925105817084,1
"77",18.4285041752421,0.757192346658093,-22.0780794634428,5.31353364045662,-6.71039704184821,18.3882403781284,-9.843066889558,14.2763317729873,3.53138959589863,-1.38499373192199,4.97646807450236,-1.50811790899358,1.02206306391063,-18.9441266720428,-0.605614449327977,-7.09953174837054,12.0343404187241,3.26508468519404,-4.63825353975623,0.943022432883845,3.10486714952423,-3.89560820423227,2.40977808440546,-0.0860397628195976,-8.59026318402913,-9.67062641555756,1.76927800370061,5.94580215801513,-0.534967260586503,6.72048796319973,-1.60292163868226,8.64596985024322,0.211687744907942,-1.55914025171882,3.50604914834141,-2.92999393397058,3.78964793061101,4.57058480081766,-9.44100307581416,-4.49147145114019,-7.63186402430037,-5.1898715075386,4.5651591913707,3.30611599287611,7.34955244217578,-4.56288579386787,-3.87921578409971,3.43847028605765,-1.32272890259076,-2.81708851018812,0.174822542779316,-7.01409343825018,-5.42442691843699,-2.57170041019829,10.7508089297116,3.48681877800734,-2.00339525988785,-1
"122",34.6326266977038,8.51350025585299,-37.7087899079564,13.2232178630344,-43.8578530914281,-0.275077890624242,5.70452549976432,-10.3246918864458,-0.384368642929312,-5.78584442115462,1.7558824531364,-11.1127614783628,-6.97040332250105,4.44809999862309,1.82083470279651,-5.83442140299289,-0.277572099538463,-9.60475857674643,-1.63440525268747,7.27725903615707,-3.47070876628207,3.22338137193083,-13.1457141467325,-3.48531767861477,-0.529140719170728,9.48002866707984,-4.28801040914285,6.52773691779372,9.20184567317048,1.36702731514918,0.706572627761116,-19.3553876600522,6.33416521128242,1.99698126379567,5.69690561500543,3.15196411302612,7.69359057154031,-1.6215484363075,-9.45660261235468,-11.4427205151587,-5.45345930560329,5.56860888940627,-9.3653742764713,4.37780136092429,3.1253907394178,-0.251161478537546,-3.83588298669656,-8.23814414980126,13.1547144895831,5.37622657537545,6.33361356966684,-5.27130205901569,-0.274750240802886,-3.02326758425457,4.80034176083156,6.16126929404936,3.30351981149773,-1
"61",34.1218895731521,1.21704985902063,-11.4595204114329,-14.1096336262254,-23.14314726526,6.04190053606405,4.78233538055567,3.19299466763458,-7.37008957248455,-12.4847548622075,-18.7584286578327,5.54515685598454,1.82626551526495,-5.09736115755977,-1.87095542459611,-6.65016212323822,-17.8876789261485,21.9153005016744,4.38866560973155,2.36387548803998,4.60847725761512,2.40607541995267,0.00893095367765111,6.54650387329123,11.3055990417287,6.10294902529624,7.40914949769258,-4.85495304159071,-9.7598951935725,4.00249965556252,9.19622315956154,-0.548114486922183,-1.65344173222025,-4.00113479444663,1.02356196308262,0.684266135711351,3.06322214522087,2.07666124409067,-4.51030202486141,0.511486739137409,3.97127099344715,1.17457155438781,-0.781466001931874,1.98948328646155,3.43786753921401,-1.69596724528695,3.69457981463084,-1.71573879846427,-5.85349028219106,2.38660072566869,-1.96449366777521,5.40847657970093,1.18535760898175,3.18930865953726,0.0306224414249097,-0.0305638700904244,-3.61219758396256,1
"179",-1.83189682553296,-43.0914695132009,3.80835685377221,-5.28242399878784,12.701100793331,-4.2742054746607,-3.10070327935122,-1.25939812075078,-7.16415247407623,-6.4645011818417,-2.35268759464178,0.0806995383614095,-1.77384129638085,-1.99255727967228,-4.96848521861077,-5.23603083520219,2.97558711693094,4.33168138860901,-2.56029455759567,3.76527628005556,-5.82206584567185,1.14497997580806,2.54484575785013,6.95996629075619,-5.47146577614737,0.24314564500717,2.05289190752244,-5.5117295499922,0.571048686672707,6.29248486842033,-7.61731931104983,4.09818863124174,-7.4389620031053,1.43083635927718,0.745430119555256,2.68171602968219,-0.41693693680479,-8.91846334943247,-4.42907405759037,1.98465714285634,0.557099956309934,5.90477256668347,7.73778184417907,-2.48083521014349,7.00803181158664,-0.493646545533727,-1.42337498102872,-2.81315927474485,-1.55213198270842,-3.89026564832006,1.011602160789,3.64914353094808,1.73247937141997,-11.0604443073059,2.53553884133715,-0.408280142072549,-0.434220864138211,1
"90",64.5158234497285,8.13371724963871,-62.9555283303631,67.563867958345,58.8837277574361,15.6487333973262,-10.0874739942025,11.6958909602311,-23.7772056434575,1.38059767406396,-6.34005785714472,11.4218765147119,0.197076873124856,-25.5478440044816,-10.5696207943629,0.395776744177118,-24.0255913784658,-27.1999799844945,5.23263648494142,-18.7230242776654,2.93338259337171,4.25765216419336,-27.4072360359142,4.40642990498502,-3.71843482882857,-5.73835828435356,2.21494826011816,4.49341525447176,-0.792868313794526,-2.09303407133324,0.214328001436205,0.52693069336626,1.00667993524546,-3.57266420381834,0.699990503197369,3.55755598643996,-2.78025414971402,1.59923760506777,8.2730712158629,11.8292669849033,-5.67380934926649,2.69071764807577,4.68733297461122,6.90607143927114,-6.02431664692274,3.70792479003193,2.18027578725849,-5.90997324692382,7.27578787010448,-0.0690127085753548,-1.4671781892439,-2.81255792535864,5.51448348221526,3.87766825024836,-2.24852654934822,-2.25119349739561,-0.0877830624074102,-1
"149",-24.6492267258064,-39.988719662728,-3.75519226726918,0.420216142134998,-0.542609037153171,0.932027727487795,-2.61668145700158,3.61408006620167,5.76691366431835,-5.02440382347182,6.15333884572079,-4.44248090565942,-2.20527627180015,3.56525812139036,6.69056400700206,7.86235797659188,-2.25578720102404,-1.40537439555626,-2.68853329201935,4.22517655080521,0.280382279597164,-0.919155440901767,2.67220006050174,-5.77748607338957,-3.82639568464545,0.0492077254740751,1.18733302414453,0.914724378194839,-4.53117654433441,-0.587064889369279,4.25654037885846,1.56409954425931,1.00744583087958,-2.65278964523776,0.904674508432148,-0.230971501668944,-1.31976374680907,2.2363736531213,-1.52693262842333,0.658982211082931,-3.86032916298331,-3.0092520500582,-1.74713787785094,0.904073583722672,2.50404695390115,0.254797780283263,-1.20222003011372,0.541768508455782,0.673694817089182,1.45692872297207,1.95533040514865,3.07697602573395,-2.62722584162999,0.986127387453148,3.51994038900295,-3.80594729653893,1.6265458646325,1
"18",64.3053322956398,14.6804566298009,0.67565770223155,7.59601107479777,34.1231832617845,4.93752378683926,-7.26108607130881,6.13927786246977,4.21911265527788,-0.00558989485907857,5.0381209284621,-2.03172124378245,2.67477274126476,9.98654621586016,-4.8671767156225,0.34696729981183,9.26277180816713,-3.75820458596738,4.96402620241608,1.64753284676047,-3.69077203146506,1.68080184865777,0.0470074038273195,-7.52591861500024,6.39288555573,1.18503901622461,3.99206269638697,-2.97128474522087,-8.45294066142125,-7.78294951328079,8.23269111372739,-4.18270119646547,11.9090039549314,2.65483035019959,2.17872200576051,0.620900394837243,7.46326853369505,-9.87680818996838,-1.56866463964511,-6.85504702859654,6.10813035277335,-4.11189929139454,9.40025707275518,-3.34662081097466,5.47255889172286,2.2547873129838,-4.51017967880759,7.74865603402035,-3.80819719835939,-0.420040741617258,3.6128046893435,-2.55275609325917,-4.82239323285656,-6.41948326269254,-6.0405114674344,3.13562227587396,14.453776634322,-1
"87",51.5859171771439,-1.47745308173254,-4.96114246507217,7.79371966777467,5.01797927350335,5.02363043046279,10.5613281994516,-6.0295808203543,-21.3789944166542,-5.09319239279194,-9.88717235929379,-3.21527657292803,2.02470140370861,13.7225828108165,-4.45236900882586,-5.64505041899735,31.5661507006638,-3.04613731024018,-1.61243765788813,-1.94075723364015,-5.25562783472215,-7.0757925591781,0.20158918264899,-10.5221622574396,-7.92077408893666,-3.03434598089229,-0.683818547692246,-4.3789832726046,2.16070490746056,-4.53919544051381,3.22281966562749,-2.55592711118369,3.05784183733698,6.80933514380307,6.37147406635656,8.13972644688514,0.489476695828272,1.38463977350702,-1.08367087960257,1.69379223021146,-5.84098933300479,0.562245532562485,-8.93057989561526,4.35968895405812,-4.69544755069829,10.057665371949,4.41807908952574,-1.73711334336925,-1.91501901522198,-1.33817131631077,-1.04980259656631,2.0787000976926,-5.16087206677938,-2.88770422190447,-6.46287222319364,-1.79608043832229,1.35461234253863,1
"191",-36.1525415947493,22.4658690884708,4.64094507564196,0.797384058698298,9.01648511087682,11.5164241068263,-12.9046629197755,-18.3435347996241,-1.5632761254434,-9.15950521451059,-5.98121284798469,7.61811369797327,0.0434432241580683,-5.36077114218986,2.4451110626538,-2.47724624552985,0.503212280132708,7.72257459658705,-0.819957263891536,9.32193687161461,-4.98360477852556,-4.36366400112783,-13.4910292346415,-3.80410317044377,-3.35818036809837,-6.46873485682444,-4.33002928787243,9.75575498262238,0.715195515475392,-0.681382282778661,1.28191476800027,-2.23226332783271,-7.78963525023867,-8.30230822701518,2.21167661197308,-1.14068737121852,-13.8480529095199,-0.61597479982783,5.30914341363677,6.88967280563782,3.83004679603908,3.43026235738886,6.69070981226217,8.38775641860702,0.0500790398359628,7.25835128295325,-0.479731714674529,7.35380993835974,0.609127026428533,-8.14865505352516,5.23052754506832,-6.53400418876578,2.79994553797059,0.30275563918655,1.97920836721333,0.542157499501459,-4.83285623855716,1
"88",-38.421854109923,14.8972392548332,5.55820829038272,-6.89162646449194,-4.12368400470032,12.3987806244399,-9.9663438401156,4.50490893009082,-4.61904383267629,3.51858311813652,-4.07184800187204,3.93220250733456,-0.846171382827982,-0.0255131377602901,2.32639843544826,0.404113447791436,1.28912993777875,-1.3163199327049,-0.695221922936352,2.65111622763787,-2.44006111288078,-1.82427656511842,-4.69390493426268,0.530617205432801,3.84666779552226,1.42531051649248,3.35588546388301,-0.192480754819207,1.73578823102718,4.04755306950549,2.31471264759095,2.86107438203142,4.48391333248209,-1.07371396915711,0.781141325545876,-2.74464519686547,-1.04125640860812,1.43950264078001,6.75920149519744,-1.80938125322045,1.45784651627252,-0.136140439898836,1.69390428672615,0.53042141933321,-1.64479275184979,-1.0608756170641,2.00312551538479,-0.542116710369955,-1.03546438730158,-1.6465412140596,-0.985244878518516,-1.70243563883378,0.164545436646523,0.355116212269035,0.26809360202905,4.57313414108361,-2.91545696262709,1
"35",-39.7892221742048,10.0081385128755,13.3941391189908,-4.36617069086731,-6.16070399369721,18.8884696748069,-7.86220590302961,8.87001137970297,-10.1942463473568,4.4875067659397,-4.91611870435243,-1.19256601776953,-1.89750169919912,1.41205726361847,-0.268982286818125,2.65122956906398,-4.90284810676902,2.03499474680184,0.798368145407638,5.978024705526,-2.5572437736848,-3.22343855257021,-4.10145740583467,2.54599204508654,-1.74095476204625,1.79365842910913,-6.19009722501924,1.78284694273847,0.0971275136878627,-1.2952129741603,-3.40764110386767,1.71744000115093,3.13379217367797,-2.21325231585492,1.93102027569609,0.867056488090556,0.628995796135801,-7.10928476979476,-1.37766258311392,1.58068060197015,-2.34759582905357,-0.494251014149615,1.45466736371209,1.1477190417624,-2.52385249183292,-1.35334098231331,4.503031941811,5.55177131929899,-1.74356114009807,-3.30898641009044,3.52249272410363,4.56216079648737,-3.09648136945951,2.09482029956954,-1.02209174526605,-0.663038903182331,-3.335045826577,-1
"89",23.3200513292152,5.98173332525448,-22.5301621573648,16.3708136552285,-24.0377055856223,13.7394647160495,15.5421162161578,-4.94402030132962,28.1973973363289,-3.76576289654176,11.141965411771,-0.778326900167362,6.51009438234704,11.4494514447384,1.19104159298477,-5.64239017154778,-6.1225709740455,9.15147234380211,8.87600908822632,-4.50977259453807,-6.32818173458673,-3.02535079389192,-17.0372304884807,-2.04574085657187,9.76946291068152,-8.63275215294578,-9.88616380940935,-2.95081265845548,4.63815819210002,-2.43549976476244,-1.54070560578666,-9.33148769578211,-3.75124956201705,-11.3762305510094,0.330630812911193,5.04964895953363,-4.31964593371446,-4.14065448187768,-3.10533730952497,-6.29291520216154,-13.1590470351741,-8.832820199801,9.31224141886343,-8.82817065398537,6.38341823404487,-3.80239875873127,0.718334060506791,1.10637350389954,-2.77035140918601,-2.709240903557,-1.77311103136424,7.7130974172106,3.41194272121321,-0.557061329147042,-23.4616193317759,-4.22952325213774,9.10360295398475,-1
"142",37.1377072958685,6.48866534764241,17.006453071008,8.40814190679205,26.1332095500757,27.9950186449477,30.5706903080685,-10.8140620364697,-0.427437735846332,1.65310508992874,-3.16180199197564,-6.56769115566993,-2.91242412293759,-8.69603578811926,4.10845567794978,12.3906169624047,-7.23237812670537,9.76552072612709,-2.97933483430365,12.1318823099094,-0.646876134554078,1.98232753946685,16.7040488074467,-5.42597744914475,-1.16673970015727,5.83499206565661,-0.443168883607016,8.17902698280958,10.9042768041949,-10.6580289042183,-6.60373155756979,3.62273005417998,5.13171641883412,4.00511166914696,2.60283829977209,-4.08123957942095,-0.391502703948772,5.40606970516854,1.35956226258519,4.96887070706141,5.32131293443693,5.79897196461378,2.35569576515084,-1.1166475662574,-1.50922266524371,-3.55305773630789,7.23510981635896,2.0563271618447,7.65043043244124,-0.00157733460698049,-0.537931984248909,3.73414679886186,0.291250872248589,-0.797214376795462,0.0821949671841564,6.22936701593973,3.78651904976188,1
"23",-45.0443438826577,29.4429000974188,-5.682689840421,-0.172129126071079,-0.161694754289997,-4.19964747572074,1.43036615340761,3.62812099889291,-4.70589970119727,1.11259104056083,3.87166892435932,0.214615063013853,8.92014920318426,7.73494423280472,-9.23509988017907,-9.22438378853883,-5.88981138735871,-3.53282076223161,-3.58957754060568,0.0590919736821887,-0.589404549528273,17.0460608781057,8.4544528734551,-3.40640976107733,-8.3148316974469,-1.04255539522645,-4.34484455298422,-1.73454461431442,2.64979449090963,-0.883771337135208,-2.19718612135165,-1.75245615710106,-4.22577247193935,-3.66716504368873,0.378090820575187,5.19661071728199,-6.09412528227406,-3.29563198224607,-2.97500143826126,-2.33021839178762,3.24467642364761,2.19281460284711,1.54510108267824,0.171642267227397,0.60817869804355,1.77668851719169,1.9667298186788,0.870510282192708,-6.25384365414369,-0.0852336475539037,2.30171561810712,2.47562354729216,-5.09795660627319,-0.765530757990812,-0.357638913092119,0.0548657089379187,5.76494222996946,-1
"10",49.0071609282673,1.44702041929827,-52.7135549443563,12.3172461080691,5.22643918357214,-0.0805417534891381,-24.9212041320818,16.2409739636641,-23.0819128801108,-2.15205192270292,-3.63912750696938,-2.83911152551249,0.669734324737645,-12.8523790459949,-3.70845227931556,-4.61274518309462,0.384779993287137,-1.17854326456102,0.850556434439113,-8.83889256099387,6.12760957073425,-7.73207905097862,3.06793127951566,-1.83112529210116,2.23102628990241,-13.4131936883153,1.2976220343614,0.760174705206427,-2.04773630472429,10.3729442073443,2.87634883527567,1.34441965550373,-7.56313684914131,-2.18002880191168,-5.69019482664548,0.843353450368253,5.85209925260627,4.03347800948353,-15.7409554833464,0.312601366527861,-7.7319429365576,-0.835654885222382,-11.108694699828,-2.2460792719205,-4.72819832539697,-6.39813039845211,1.00549848248955,5.66579470562388,-2.81257834907772,1.57125040902396,0.769915452740673,0.184371297036706,-3.11762103891491,5.49495218241543,5.49143732421423,1.2764780662143,6.82948752956806,-1
"66",-44.2768771249362,12.6752363579327,10.0104422909634,-4.8732500409148,-5.33514714929628,12.1568728825683,-5.4673193196252,11.7014206777515,-9.17139911323849,6.64495117355401,-2.98812084105714,-0.384327761345535,-1.17870208150187,2.12203248370375,-0.808630559141495,7.57737647201601,-1.88066232607493,-0.802976696294335,2.96453732243735,1.53291598551457,-0.717017746800479,-4.20698358423837,-2.31213143280827,2.30824596121053,3.00934598036564,1.50621393876011,-1.58714664795735,-1.49376665638437,1.49189460606414,-2.59905403575885,-0.0320349920543124,-0.672257958742356,3.23401025499386,-0.857479679567737,-2.85509690375,0.590967168404693,1.43480807788348,-6.6526757320905,1.34750784193678,2.4439983468187,0.133192618397693,2.47102062921978,-1.51306075876458,2.36777344979286,-0.625704803025163,4.53399156410277,-1.69559119766344,-4.62955675625433,1.86620017951793,-0.534824101969978,-2.59769498606441,-2.2528933505061,-2.72971416845013,1.07477242162861,3.89464336309407,-4.411281287652,2.4072276129285,-1
"184",-45.1188416901018,17.3045994693718,4.08063085240015,-2.93888346345233,-3.08435316094243,5.29224291655637,0.802153889617059,9.82514179629541,-5.43360899315415,6.35649441898878,-2.9913721963726,-0.639363130508923,0.945213017903664,1.81321412362244,-2.02185037337604,4.74078601048735,-1.25741839250197,-0.628767353696771,3.42162583617361,0.27220136341237,-0.14277461776627,0.503353166096452,-1.40416756055462,1.13789341838875,1.26096832581726,-0.568393866863098,0.736857606900903,-3.60101733071078,3.94323190178568,4.064765402004,0.817363486628689,-2.19801703983464,2.7338556560369,-1.40744313836531,-2.88385276244522,2.91592550670703,3.18266716054069,0.733083156568028,3.0067876620099,-0.835221436136894,2.47879472825245,2.90409720853373,-1.36009880786897,-5.10840827922134,0.726866849085309,8.27882429859148,2.44477499553625,-2.19863579526748,-3.35775236964428,-3.36736578964787,-2.32254892259395,0.350203224504816,3.95621029182146,2.92761923387023,-1.84753503216292,-1.7768123739934,1.80639680264408,1
"59",-37.9222941005856,23.1919571171581,0.702246261671094,-2.27554675862773,-0.429861677797801,5.91521175191659,-12.14137880768,-13.6775587913299,-0.183914457248211,-4.88287189690461,5.08606334856056,3.89412607918129,1.33140259300258,3.4477309503075,-2.42470403684395,-8.64208699089816,4.36297062309694,-0.884588912964136,-4.15749149490838,-0.349696016809383,0.307835604707182,-2.88109589273492,-3.95009170355976,-4.84722161009843,3.48463930685019,-0.871418906044139,7.67805023424224,0.281899913696019,0.781837013055656,-3.28932606633617,1.42138940147217,1.55017071849794,-5.12326059739347,4.40739910413193,1.78409166966629,-4.31146999930931,-6.65615193867321,5.22909466797871,-1.90613812332723,-4.55082825703184,0.575269440305778,-1.54404045101937,0.100518597221271,3.98847543622365,0.00635500567190525,-0.914954245993239,-2.75943805832056,-2.739972825314,0.90405923483978,-0.524548672611753,-3.80843336453797,-1.74977241270353,-0.140075387514976,4.92638629256114,0.63531843689421,3.02230615078076,-2.89811224458103,1
"137",-41.9880522776593,33.5856833194249,-13.3732333752979,2.4643628309777,9.89482387077423,-19.6350926492934,15.5198592398207,5.69873751345641,10.8612116097723,-5.71668229818757,-5.88983648417271,-3.54291981997178,-2.27554800415886,-5.92213855924851,0.754980062966541,18.407807337012,7.36128000255444,1.03463840822825,16.095360102923,-2.16839693161111,3.53971172812432,-3.99385262276606,1.26688649891101,7.15791678056335,-7.21193038651408,-6.89783062193949,-5.35344528795092,4.93275679235052,-2.83806392403639,8.34008804919789,3.31356633393269,-3.90099868959812,1.83324049640475,-2.95741178424402,2.13096654315069,0.705799313550287,-2.64618412215342,-5.08374995502188,-4.60742873288235,2.08381755704375,-0.800826525729685,2.73380787507193,-4.46385140340596,11.0527796557153,4.95807147480702,0.540004643780919,8.86217372286359,-3.9547437688621,-6.87155223668735,-2.51332758776461,1.1306347877757,1.97512476633452,5.12315354677245,-0.18338297890717,-7.20898910988695,-0.0275276316492184,-1.515720450747,-1
